symbol,shortName,longName,marketCap,regularMarketPrice,currency,mcap_cr
AIROLAM.NS,AIRO LAM LIMITED,Airo Lam Limited,1372683008,91.5,INR,137.3
ISHANCH.NS,ISHAN DYES N CHEMICALS L,Ishan Dyes and Chemicals Limited,1366649600,50.01,INR,136.7
BRIGHTBR.NS,BRIGHT BROTHERS LTD.,Bright Brothers Limited,1363824512,240.1,INR,136.4
TARMAT.NS,TARMAT LIMITED,Tarmat Limited,1358983936,54.22,INR,135.9
DGCONTENT.NS,DIGICONTENT LIMITED,Digicontent Limited,1337416704,23.05,INR,133.7
KRITIKA.NS,KRITIKA WIRES LIMITED,Kritika Wires Limited,1336725632,5.02,INR,133.7
XELPMOC.NS,XELPMOC DESIGN & TECH LTD,Xelpmoc Design and Tech Limited,1327349504,89.5,INR,132.7
ONELIFECAP.NS,ONELIFE CAP ADVISORS LTD,Onelife Capital Advisors Limited,1326279936,35.5,INR,132.6
DEVIT.NS,DEV INFO TECHNOLOGY LTD,Dev Information Technology Limited,1323823360,23.23,INR,132.4
MUKTAARTS.NS,MUKTA ARTS LIMITED,Mukta Arts Limited,1321008384,58.49,INR,132.1
GSLSU.NS,GLOBAL SURFACES LIMITED,Global Surfaces Limited,1320193536,31.15,INR,132.0
HPIL.NS,HINDPRAKASH INDUSTRY LTD,Hindprakash Industries Limited,1318113792,115.38,INR,131.8
LAGNAM.NS,LAGNAM SPINTEX LIMITED,Lagnam Spintex Limited,1307506048,74.0,INR,130.8
JOCIL.NS,JOCIL LIMITED,Jocil Limited,1305529088,147.0,INR,130.6
MAGNUM.NS,MAGNUM VENTURES LTD.,Magnum Ventures Limited,1302551552,19.04,INR,130.3
VITAL.NS,VITAL CHEMTECH LIMITED,Vital Chemtech Limited,1301502720,54.34,INR,130.2
SONAL.NS,SONAL MERCANTILE LTD.,Sonal Mercantile Limited,1292568576,87.7,INR,129.3
CORALFINAC.NS,CORAL INDIA FIN & HOUS LT,Coral India Finance and Housing Limited,1285237888,31.89,INR,128.5
BTML.NS,BODHI TREE MULTIMEDIA LTD,Bodhi Tree Multimedia Limited,1280969344,7.05,INR,128.1
KEYFINSERV.NS,KEYNOTE FIN SERV LTD.,Keynote Financial Services Limited,1274759936,229.0,INR,127.5
INDIANCARD.NS,INDIAN CARD CLOTHING CO.,The Indian Card Clothing Company Limited,1271280896,213.98,INR,127.1
SADBHAV.NS,SADBHAV ENGINEERING LTD,Sadbhav Engineering Limited,1269623936,7.4,INR,127.0
BALAXI.NS,BALAXI PHARMA LTD,Balaxi Pharmaceuticals Limited,1256522752,22.76,INR,125.7
STEELCITY.NS,STEEL CITY SECURITIES LTD,Steel City Securities Limited,1261140352,83.48,INR,126.1
ALPA.NS,ALPA LABORATORIES LTD,Alpa Laboratories Limited,1260332032,59.9,INR,126.0
OBCL.NS,OBCL LIMITED,OBCL Limited,1252739328,59.42,INR,125.3
GATECH.NS,GACM TECHNOLOGIES LIMITED,GACM Technologies Limited,1251185664,0.7,INR,125.1
HECPROJECT.NS,HEC INFRA PROJECTS LTD,HEC Infra Projects Limited,1246388352,115.0,INR,124.6
SUPREME.NS,SUPREME HOLDIN N HOSP I L,Supreme Holdings & Hospitality (India) Limited,1240905856,31.98,INR,124.1
SURANASOL.NS,SURANA SOLAR LIMITED,Surana Solar Limited,1242466688,25.25,INR,124.2
SAMPANN.NS,SAMPANN UTPADAN INDIA LTD,Sampann Utpadan India Limited,1233795328,24.14,INR,123.4
BSL.NS,BSL LTD,BSL Limited,1231560832,119.66,INR,123.2
KREBSBIO.NS,KREBS BIOCHEMICALS & IND,Krebs Biochemicals & Industries Limited,1218819840,56.53,INR,121.9
ANIKINDS.NS,ANIK INDUSTRIES LTD,Anik Industries Limited,1215602688,43.8,INR,121.6
THAKDEV.NS,THAKKERS DEVELOPERS LTD.,Thakkers Developers Limited,1215000064,135.0,INR,121.5
RUCHINFRA.NS,RUCHI INFRASTRUCTURE LTD,Ruchi Infrastructure Limited,1210807936,5.13,INR,121.1
CHEMCRUX.NS,CHEMCRUX ENTERPRISES LTD.,Chemcrux Enterprises Limited,1183374464,79.91,INR,118.3
OSWALSEEDS.NS,SHREEOSWAL S AND CHE LTD,ShreeOswal Seeds and Chemicals Limited,1191854080,13.03,INR,119.2
WHBRADY.NS,W H BRADY & CO. LTD.,W. H. Brady & Company Limited,1188300032,466.0,INR,118.8
VISHWARAJ.NS,VISHWARAJ SUGAR IND LTD,Vishwaraj Sugar Industries Limited,1176269568,5.4,INR,117.6
AAATECH.NS,AAA TECHNOLOGIES LIMITED,AAA Technologies Limited,1175447936,91.64,INR,117.5
URAVIDEF.NS,URAVI DEFENCE &TECH LTD,Uravi Defence and Technology Limited,1174200064,103.0,INR,117.4
GANGESSECU.NS,GANGES SECURITIES LIMITED,Ganges Securities Limited,1165329536,116.49,INR,116.5
LATTEYS.NS,LATTEYS INDUSTRIES LTD,Latteys Industries Limited,1160840704,20.19,INR,116.1
TOTAL.NS,TOTAL TRANSPORT SYS LTD,Total Transport Systems Limited,1154691328,71.6,INR,115.5
INDBANK.NS,INDBANK MERCH BANK,Indbank Merchant Banking Services Limited,1153833216,26.0,INR,115.4
AKSHOPTFBR.NS,AKSH OPTIFIBRE  LTD,Aksh Optifibre Limited,1153528576,7.09,INR,115.4
CFEL.NS,CONFIDENCE FUTURIST ENE L,Confidence Futuristic Energetech Limited,1150919936,46.0,INR,115.1
KOHINOOR.NS,KOHINOOR FOODS LIMITED,Kohinoor Foods Limited,1146993152,30.94,INR,114.7
VLEGOV.NS,VL E GOV AND IT SOL LTD,VL E-Governance & IT Solutions Limited,1148499584,10.59,INR,114.8
LAHOTIOV.NS,LAHOTI OVERSEAS LTD.,Lahoti Overseas Limited,1137688448,39.0,INR,113.8
BCPL.NS,BCPL RAILWAY INFRA LTD,BCPL Railway Infrastructure Limited,1137040128,67.99,INR,113.7
OPTIFIN.NS,OPTIMUS FINANCE LTD.,Optimus Finance Limited,1135789568,15.2,INR,113.6
WEIZMANIND.NS,WEIZMANN LTD,Weizmann Limited,1123149312,72.49,INR,112.3
REPL.NS,RUDRABHISHEK ENTERP LTD,Rudrabhishek Enterprises Limited,1122326400,61.93,INR,112.2
VAISHALI.NS,VAISHALI PHARMA LIMITED,Vaishali Pharma Limited,1119364992,8.58,INR,111.9
SAMBHAAV.NS,SAMBHAAV MEDIA LTD,Sambhaav Media Limited,1117998464,5.85,INR,111.8
SOMICONVEY.NS,SOMI CONVEYOR BELT. LTD.,Somi Conveyor Beltings Limited,1114770816,91.68,INR,111.5
MAKERSL.NS,MAKERS LABORATORIES LTD.,Makers Laboratories Limited,1111158912,188.32,INR,111.1
DIGJAMLMTD.NS,DIGJAM LTD,Digjam Limited,1109000064,55.45,INR,110.9
GTL.NS,GTL LTD,GTL Limited,1105796480,7.03,INR,110.6
VGCL.NS,VIBRANT GLOBAL CAPITAL L,Vibrant Global Capital Limited,1098408832,47.95,INR,109.8
USK.NS,UDAYSHIVAKUMAR INFRA LTD,Udayshivakumar Infra Limited,1096625024,19.81,INR,109.7
THACKER.NS,THACKER & CO. LTD.,Thacker and Company Limited,1088806656,1001.0,INR,108.9
DBSTOCKBRO.NS,DB (INT) STOCK BROKERS,DB (International) Stock Brokers Limited,1084999936,31.0,INR,108.5
SIL.NS,STANDARD INDUSTRIES LTD.,Standard Industries Limited,1083942656,16.85,INR,108.4
DEEP.NS,DEEP POLYMERS LTD.,Deep Polymers Limited,1083264000,44.8,INR,108.3
AMDIND.NS,AMD INDUSTRIES LIMITED,AMD Industries Limited,1078321152,56.26,INR,107.8
SURYALAXMI.NS,SURYALAKSHMI COT MIL LTD,Suryalakshmi Cotton Mills Limited,1073782016,57.1,INR,107.4
RAJSREESUG.NS,RAJSHREE SUGAR & CHEMICAL,Rajshree Sugars & Chemicals Limited,1068623296,32.25,INR,106.9
LOYALTEX.NS,LOYAL TEXTILE MILLS LTD,Loyal Textile Mills Limited,1059618112,220.0,INR,106.0
SHYAMCENT.NS,SHYAM CENTURY FERROUS LTD,Shyam Century Ferrous Limited,1058743168,4.99,INR,105.9
NAGAFERT.NS,NAGARJUN FERT AND CHE LTD,Nagarjuna Fertilizers and Chemicals Limited,1058575104,1.77,INR,105.9
ZENITHEXPO.NS,ZENITH EXPORTS LTD,Zenith Exports Limited,1055128768,195.53,INR,105.5
COMPUSOFT.NS,COMPUCOM SOFTWARE LTD,Compucom Software Limited,1052364992,13.3,INR,105.2
NAVKARURB.NS,NAVKAR URBANSTRUCTURE LTD,Navkar Urbanstructure Limited,1043544064,0.93,INR,104.4
LOVABLE.NS,LOVABLE LINGERIE LTD,Lovable Lingerie Limited,1041179968,70.35,INR,104.1
GROBTEA.NS,THE GROB TEA COMPANY LTD,The Grob Tea Company Limited,1040285376,895.0,INR,104.0
SUPTANERY.NS,SUPER TANNERY LTD.,Super Tannery Limited,1038703680,9.62,INR,103.9
NARMADA.NS,NARMADA AGROBASE LIMITED,Narmada Agrobase Limited,1024282816,13.5,INR,102.4
SHRIKRISH.NS,SHRI KRISHNA DEVCON LTD.,Shri Krishna Devcon Limited,1027600000,36.7,INR,102.8
NORBTEAEXP.NS,NORBEN TEA & EXPORTS LTD,Norben Tea & Exports Limited,1022957184,65.81,INR,102.3
GLOBE.NS,GLOBE ENTERPRISE (I) LTD,Globe Enterprises (India) Limited,1013442240,2.25,INR,101.3
CRSL.NS,CRESSANDA RAILWAY SOLUT L,Cressanda Railway Solutions Limited,1007084416,2.38,INR,100.7
PIONRINV.NS,PIONEER INVESTCORP LTD.,Pioneer Investcorp Limited,1004042560,81.65,INR,100.4
MOTOGENFIN.NS,MOTOR & GENERAL FINANCE L,The Motor & General Finance Limited,998853824,25.6,INR,99.9
ARTNIRMAN.NS,ART NIRMAN LIMITED,Art Nirman Limited,997990464,39.99,INR,99.8
JETFREIGHT.NS,JET FREIGHT LOGISTICS LTD,Jet Freight Logistics Limited,997681344,21.5,INR,99.8
AMARJOTHI.NS,AMARJOTHI SPINNING MILL L,Amarjothi Spinning Mills Limited,992587520,147.05,INR,99.3
TICL.NS,TWAMEV CONS AND INFRA LTD,Twamev Construction and Infrastructure Limited,993549952,6.41,INR,99.4
GFSTEELS.NS,GRAND FOUNDRY LTD,Tikona Communication Limited,987453504,32.45,INR,98.7
SUPREMEENG.NS,SUPREME ENGINEERING LTD,Supreme Engineering Limited,982303488,3.93,INR,98.2
BHANDARI.NS,BHANDARI HOSIERY EXP LTD,Bhandari Hosiery Exports Limited,982221568,2.95,INR,98.2
FELDVR.NS,FUTURE ENTERPRISES LTD,Future Enterprises Limited,973781056,1.97,INR,97.4
PACIFICI.NS,PACIFIC INDUSTRIES LTD.,Pacific Industries Limited,964971008,140.0,INR,96.5
BEARDSELL.NS,BEARDSELL LIMITED,Beardsell Limited,962262784,24.4,INR,96.2
RTSPOWR.NS,R T S POWER CORPN. LTD.,RTS Power Corporation Limited,958933376,104.59,INR,95.9
ALKALI.NS,ALKALI METALS LTD,Alkali Metals Limited,951046080,93.4,INR,95.1
SHEKHAWATI.NS,SHEKHAWATI INDUSTRIES LTD,Shekhawati Industries Limited,944133248,27.39,INR,94.4
BAGFILMS.NS,B.A.G FILMS AND MEDIA LTD,B.A.G. Films and Media Limited,937047872,4.3,INR,93.7
SADBHIN.NS,SADBHAV INFRA PROJ LTD.,Sadbhav Infrastructure Project Limited,936919104,2.66,INR,93.7
INVENTURE.NS,INVENTURE GRO & SEC LTD,Inventure Growth & Securities Limited,913500032,0.87,INR,91.4
MUKESHB.NS,MUKESH BABU FINANC SER L,Mukesh Babu Financial Services Limited,916673344,131.5,INR,91.7
BVCL.NS,BARAK VALLEY CEM. LTD.,Barak Valley Cements Limited,913435200,41.22,INR,91.3
SHILGRAVQ.NS,SHILP GRAVURES LTD.,Shilp Gravures Limited,910170368,148.0,INR,91.0
AAKASH.NS,AAKASH EXPLORATION SER L,Aakash Exploration Services Limited,905174976,8.94,INR,90.5
RELCHEMQ.NS,RELIANCE CHEMOTEX IND LTD,Reliance Chemotex Industries Limited,901229504,119.47,INR,90.1
MINALIND.NS,MINAL INDUSTRIES LTD.,Minal Industries Limited,898095040,4.68,INR,89.8
DUCON.NS,DUCON INFRATECHNOLOGIES L,Ducon Infratechnologies Limited,896794624,1.56,INR,89.7
PATINTLOG.NS,PATEL INT. LOG. LTD,Patel Integrated Logistics Limited,895391104,13.95,INR,89.5
SPLIL.NS,SPL INDUSTRIES LIMITED,SPL Industries Limited,895296384,30.5,INR,89.5
BLBLIMITED.NS,BLB LIMITED,BLB Limited,897123328,16.97,INR,89.7
REGENCERAM.NS,REGENCY CERAMICS LTD.,Regency Ceramics Limited,888437248,33.6,INR,88.8
SELMC.NS,SEL MANUFACTURING CO LTD,SEL Manufacturing Company Limited,876263616,26.41,INR,87.6
LANDSMILL.NS,LANDSMILL GREEN LIMITED,Landsmill Green Limited,874630912,0.62,INR,87.5
HILTON.NS,HILTON METAL FORGING LTD,Hilton Metal Forging Limited,869784704,16.9,INR,87.0
LPDC.NS,LANDMARK PR.DEV.CO.LTD,Landmark Property Development Company Limited,867906240,6.47,INR,86.8
RAJMET.NS,RAJNANDINI METAL LIMITED,Rajnandini Metal Limited,870912000,3.15,INR,87.1
PARSVNATH.NS,PARSVNATH DEVELOPER LTD,Parsvnath Developers Limited,861658752,1.98,INR,86.2
PRAXIS.NS,PRAXIS HOME RETAIL LTD,Praxis Home Retail Limited,860310528,4.63,INR,86.0
TFL.NS,TRANSWARRANTY FIN. LTD.,Transwarranty Finance Limited,859812672,12.0,INR,86.0
GOYALALUM.NS,GOYAL ALUMINIUMS LIMITED,Goyal Aluminiums Limited,847832768,5.94,INR,84.8
PALASHSECU.NS,PALASH SECURITIES LTD,Palash Securities Limited,846262400,84.6,INR,84.6
HISARMETAL.NS,HISAR METAL IND. LIMITED,Hisar Metal Industries Limited,836891968,154.98,INR,83.7
SHERVANI.NS,SHERVANI INDUSTRIAL SYN L,Shervani Industrial Syndicate Limited,836216256,325.0,INR,83.6
KAKATCEM.NS,KAKATIYA CEM SUGAR &IND L,Kakatiya Cement Sugar and Industries Limited,833357568,107.2,INR,83.3
MOKSH.NS,MOKSH ORNAMENTS LIMITED,Moksh Ornaments Limited,832464704,9.94,INR,83.2
SMLT.NS,SARTHAK METALS LIMITED,Sarthak Metals Limited,821521856,60.01,INR,82.2
CTE.NS,CAMBRIDGE TECH ENTER LTD,Cambridge Technology Enterprises Limited,818157824,42.5,INR,81.8
RHFL.NS,RELIANCE HOME FINANCE LTD,Reliance Home Finance Limited,814869952,1.67,INR,81.5
BANKA.NS,BANKA BIOLOO LIMITED,Banka BioLoo Limited,813611968,74.49,INR,81.4
ADDIND.NS,ADDI INDUSTRIES LTD.,Addi Industries Limited,809743040,75.0,INR,81.0
ABAN.NS,ABAN OFFSHORE LTD.,Aban Offshore Limited,808943360,13.86,INR,80.9
CINEVISTA.NS,CINEVISTA LIMITED,Cinevista Limited,801238848,13.95,INR,80.1
SEMAC.NS,SEMAC CONSTRUCTION LTD,Semac Construction Limited,794913536,255.0,INR,79.5
CGVAK.NS,C G V A K SOFTWARE & EX L,CG-VAK Software and Exports Limited,787831168,156.0,INR,78.8
DHARAN.NS,DHARAN INFRA-EPC LIMITED,Dharan Infra-EPC Limited,784313792,0.15,INR,78.4
RSSOFTWARE.NS,R. S. SOFTWARE (INDIA) LI,R S Software (India) Limited,782685696,30.3,INR,78.3
NIBL.NS,NRB INDUS. BEARINGS LTD.,NRB Industrial Bearings Limited,780469184,32.21,INR,78.0
ORIENTLTD.NS,ORIENT PRESS LIMITED,Orient Press Limited,777000000,77.7,INR,77.7
TERAI.NS,TERAI TEA CO. LTD.,Terai Tea Company Limited,774609152,112.6,INR,77.5
FIBERWEB.NS,FIBERWEB INDIA LIMITED,Fiberweb (India) Limited,774496960,26.9,INR,77.4
NAGREEKEXP.NS,NAGREEKA EXPORTS LTD.,Nagreeka Exports Limited,764981632,24.48,INR,76.5
BANARBEADS.NS,BANARAS BEADS LTD,Banaras Beads Limited,765444480,116.02,INR,76.5
ZENITHSTL.NS,ZENITH STEEL PIP IND LTD,Zenith Steel Pipes & Industries Limited,761200384,5.35,INR,76.1
ANMOL.NS,ANMOL INDIA LIMITED,Anmol India Limited,751835968,13.21,INR,75.2
ICDSLTD.NS,ICDSLTD,ICDS Limited,749686592,57.55,INR,75.0
NOIDATOLL.NS,NOIDA TOLL BRIDGE CO LTD,Noida Toll Bridge Company Limited,744780032,4.0,INR,74.5
KSHITIJPOL.NS,KSHITIJ POLYLINE LIMITED,Kshitij Polyline Limited,741917888,4.81,INR,74.2
JHS.NS,JHS SVEND. LAB. LTD,JHS Svendgaard Laboratories Limited,739452800,8.46,INR,73.9
KHAITANLTD.NS,KHAITAN (INDIA)LTD.,Khaitan (India) Limited,729037248,145.2,INR,72.9
TOKYOPLAST.NS,TOKYO PLAST INTL LTD,Tokyo Plast International Limited,718495872,75.62,INR,71.8
UMAEXPORTS.NS,UMA EXPORTS LIMITED,Uma Exports Limited,717444608,21.22,INR,71.7
CURAA.NS,CURA TECHNOLOGIES LIMITED,Cura Technologies Limited,712800000,72.0,INR,71.3
LCCINFOTEC.NS,LCC INFOTECH LTD,LCC Infotech Limited,711463872,4.22,INR,71.1
ADROITINFO.NS,ADROIT INFOTECH LIMITED,Adroit Infotech Limited,715087360,13.09,INR,71.5
ENERGYDEV.NS,ENERGY DEVE. CO.LTD,Energy Development Company Limited,702524992,14.79,INR,70.3
DIGIDRIVE.NS,DIGIDRIVE DISTRIBUTORS L,Digidrive Distributors Limited,697970304,18.1,INR,69.8
GRADIENTE.NS,GRADIENTE INFOTAINMENT L,Gradiente Infotainment Limited,694715968,2.09,INR,69.5
HDIL.NS,HOUSING DEV & INFRA LTD,Housing Development and Infrastructure Limited,692045888,1.46,INR,69.2
PARASPETRO.NS,PARAS PETROFILS LTD.,Paras Petrofils Limited,691837440,2.07,INR,69.2
ANSALBU.NS,ANSAL BUILDWELL LTD.,Ansal Buildwell Limited,686697408,93.0,INR,68.7
BONLON.NS,BONLON INDUSTRIES LIMITED,Bonlon Industries Limited,686135040,41.88,INR,68.6
KSR.NS,KSR FOOTWEAR LIMITED,KSR Footwear Limited,685513664,37.3,INR,68.6
TOUCHWOOD.NS,TOUCHWOOD ENTERTAIN LTD.,Touchwood Entertainment Limited,684599360,61.78,INR,68.5
AKI.NS,AKI INDIA LIMITED,AKI India Limited,681159296,6.6,INR,68.1
NGIL.NS,NAKODA GROUP OF IND. LTD,Nakoda Group of Industries Limited,676091904,38.55,INR,67.6
VINEETLAB.NS,VINEET LABORATORIES LTD,Vineet Laboratories Limited,676060608,35.2,INR,67.6
DAMODARIND.NS,DAMODAR INDUSTRIES LTD,Damodar Industries Limited,675699968,29.0,INR,67.6
ATAM.NS,ATAM VALVES LIMITED,Atam Valves Limited,661300480,57.69,INR,66.1
APOORVA.NS,APOORVA LEAS F & INV C L,Apoorva Leasing Finance and Investment Company Limited,671156608,33.6,INR,67.1
HBPOR.NS,HB PORTFOLIO LTD.,HB Portfolio Limited,660816064,61.39,INR,66.1
PIONEEREMB.NS,PIONEER EMBROIDERIES LTD,Pioneer Embroideries Limited,656677056,21.31,INR,65.7
ACCURACY.NS,ACCURACY SHIPPING LIMITED,Accuracy Shipping Limited,647408000,4.3,INR,64.7
GENSOL.NS,GENSOL ENGINEERING LTD,Gensol Engineering Limited,647052352,16.83,INR,64.7
ODIGMA.NS,ODIGMA CONSULTANCY SOL L,Odigma Consultancy Solutions Limited,647049920,20.7,INR,64.7
PRAKASHSTL.NS,PRAKASH STEELAGE LTD,Prakash Steelage Limited,637001408,3.64,INR,63.7
CAPTRUST.NS,CAPITAL TRUST LIMITED,Capital Trust Limited,635165376,18.75,INR,63.5
IL&FSTRANS.NS,IL&FS TRANS NET LTD,IL&FS Transportation Networks Limited,634892864,1.93,INR,63.5
GATECHDVR.NS,GACM TECHNOLOGIES LIMITED,GACM Technologies Limited,633280000,0.49,INR,63.3
ROML.NS,RAJ OIL MILLS LIMITED,Raj Oil Mills Limited,632822272,42.22,INR,63.3
ATLASCYCLE.NS,ATLAS CYCLE (HARYANA) LTD,Atlas Cycles (Haryana) Limited,627620352,96.5,INR,62.8
MANUGRAPH.NS,MANUGRAPH INDIA LIMITED,Manugraph India Limited,621105280,19.82,INR,62.1
ANSALAPI.NS,ANSAL PROP & INFRA LTD,Ansal Properties & Infrastructure Limited,618601216,3.93,INR,61.9
ODYCORP.NS,ODYSSEY CORPORATION LTD.,Odyssey Corporation Limited,617539584,6.9,INR,61.8
HRYNSHP.NS,HARIYANA SHIP BREAKERS L,Hariyana Ship Breakers Limited,604271680,97.99,INR,60.4
DELTAMAGNT.NS,DELTA MANUFACTURING LTD,Delta Manufacturing Limited,601152064,55.4,INR,60.1
RKEC.NS,RKEC PROJECTS LIMITED,RKEC Projects Limited,593767360,24.75,INR,59.4
SGLRES.NS,SGL RESOURCES LIMITED,SGL Resources Limited,576103552,2.3,INR,57.6
LADDERUP.NS,LADDERUP FINANCE LTD.,Ladderup Finance Limited,575820544,54.31,INR,57.6
AGRITECH.NS,AGRI-TECH (INDIA) LIMITED,Agri-tech (India) Limited,572200192,96.33,INR,57.2
TPHQ.NS,TEAMO PRODUCTIONS HQ LTD,Teamo Productions HQ Limited,570034176,0.52,INR,57.0
MALUPAPER.NS,MALU PAPER MILLS LIMITED,Malu Paper Mills Limited,564426496,32.3,INR,56.4
SECURKLOUD.NS,SECUREKLOUD TECH LIMITED,SecureKloud Technologies Limited,559961728,16.76,INR,56.0
RAJTV.NS,RAJ TV NETWORK LTD,Raj Television Network Limited,558587584,10.76,INR,55.9
VEDAVAAG.NS,VEDAVAAG SYSTEMS LTD.,Vedavaag Systems Limited,550470080,23.46,INR,55.0
PALREDTEC.NS,PALRED TECHNOLOGIES LTD,Palred Technologies Limited,550465472,45.0,INR,55.0
AJOONI.NS,AJOONI BIOTECH LIMITED,Ajooni Biotech Limited,549457088,3.19,INR,54.9
IMPEXFERRO.NS,IMPEX FERRO TECH LIMITED,Impex Ferro Tech Limited,548608128,6.14,INR,54.9
SUNDARAM.NS,SUNDARAM MULTI PAP LTD,Sundaram Multi Pap Limited,544959424,1.15,INR,54.5
FMNL.NS,FUTURE MKT NETWORKS LTD,Future Market Networks Limited,542782848,8.13,INR,54.3
SHIVAMILLS.NS,SHIVA MILLS LIMITED,Shiva Mills Limited,539162368,62.39,INR,53.9
BALKRISHNA.NS,BALKRISHNA PAPER MILLS L,Balkrishna Paper Mills Limited,533233216,16.55,INR,53.3
HGM.NS,HANDSON GBL MNGMNT LTD,Handson Global Management (HGM) Limited,528988832,42.0,INR,52.9
BIOFILCHEM.NS,BIOFIL CHEM & PHARMA LTD,Biofil Chemicals and Pharmaceuticals Limited,527271136,32.4,INR,52.7
AHLADA.NS,AHLADA ENGINEERS LIMITED,Ahlada Engineers Limited,503919008,39.0,INR,50.4
HYBRIDFIN.NS,HYBRID FINANCIAL SERVICE,Hybrid Financial Services Limited,503360320,17.1,INR,50.3
DANGEE.NS,DANGEE DUMS LIMITED,Dangee Dums Limited,500418784,3.25,INR,50.0
MANGALAM.NS,MANGALAM DRUG & CHEM LTD,Mangalam Drugs & Organics Limited,499697792,31.57,INR,50.0
TRU.NS,TRUCAP FINANCE LIMITED,TruCap Finance Limited,499219840,4.2,INR,49.9
COUNCODOS.NS,COUNTRY CONDO S LIMITED,Country Condo's Limited,496622688,6.4,INR,49.7
GANGAFORGE.NS,GANGA FORGING LIMITED,Ganga Forging Limited,495398208,1.47,INR,49.5
JAIPURKURT.NS,NANDANI CREATION LIMITED,Nandani Creation Limited,491585888,25.75,INR,49.2
WEWIN.NS,WE WIN LIMITED,We Win Limited,490369856,48.26,INR,49.0
MOHITE.NS,MOHITE INDUSTRIES LTD.,Mohite Industries Limited,488422688,2.43,INR,48.8
AGROPHOS.NS,AGRO PHOS INDIA LIMITED,Agro Phos (India) Limited,487389760,24.04,INR,48.7
PHOENXINTL.NS,PHOENIX INTERNATIONAL LTD,Phoenix International Limited,483371456,28.79,INR,48.3
ORCHASP.NS,ORCHASP LIMITED,Orchasp Limited,478067008,1.38,INR,47.8
CLCIND.NS,CLC INDUSTRIES LIMITED,CLC Industries Limited,470879008,45.3,INR,47.1
SUVIDHAA.NS,SUVIDHAA INFOSERVE LTD,Suvidhaa Infoserve Limited,465984864,2.19,INR,46.6
PBMPOLY.NS,P B M POLYTEX LTD.,PBM Polytex Limited,464127488,67.47,INR,46.4
TOYAMSL.NS,TOYAM SPORTS LTD.,Toyam Sports Limited,462252000,0.8,INR,46.2
VIVIMEDLAB.NS,VIVIMED LABS LIMITED,Vivimed Labs Limited,460172224,5.55,INR,46.0
DHATRE.NS,DHATRE UDYOG LTD.,Dhatre Udyog Limited,455429760,4.18,INR,45.5
PRITI.NS,PRITI INTERNATIONAL LTD,Priti International Limited,451208992,33.79,INR,45.1
KARMAENG.NS,KARMA ENERGY LIMITED,Karma Energy Limited,449028544,38.81,INR,44.9
GAYAHWS.NS,GAYATRI HIGHWAYS LIMITED,Gayatri Highways Limited,448149056,1.87,INR,44.8
PRUDMOULI.NS,PRUDENTIAL SUGAR CORPORAT,Prudential Sugar Corporation Ltd.,442174912,13.71,INR,44.2
BANG.NS,BANG OVERSEAS LTD.,Bang Overseas Limited,442055968,32.6,INR,44.2
SUPERSPIN.NS,SUPER SPINNING MILLS LTD,Super Spinning Mills Limited,442046080,7.89,INR,44.2
AMBICAAGAR.NS,AMBICA AGAR & AROMAINDLTD,Ambica Agarbathies Aroma & Industries Limited,441115648,25.68,INR,44.1
RKDL.NS,RAVI KUMAR DIST. LTD.,Ravi Kumar Distilleries Limited,440640000,18.36,INR,44.1
ABMINTLLTD.NS,ABM INTERNATIONAL LTD,ABM International Limited,433896960,46.12,INR,43.4
TNTELE.NS,TAMILNADU TELECOMMUNICATI,Tamilnadu Telecommunications Limited,429767872,9.41,INR,43.0
CELEBRITY.NS,CELEBRITY FASHIONS LTD,Celebrity Fashions Limited,429246496,6.65,INR,42.9
VINNY.NS,VINNY OVERSEAS LIMITED,Vinny Overseas Limited,428026912,0.92,INR,42.8
MASKINVEST.NS,MASK INVESTMENTS LIMITED,Mask Investments Limited,427209984,140.0,INR,42.7
LEENEE.NS,LEE & NEE SOFTWARES (E) L,Lee & Nee Softwares (Exports) Ltd.,423882400,7.6,INR,42.4
SEYAIND.NS,SEYA INDUSTRIES LIMITED,Seya Industries Limited,423756224,14.2,INR,42.4
ARCHIES.NS,ARCHIES LTD,Archies Limited,421912192,12.49,INR,42.2
HAVISHA.NS,SRI HAVISHA HOSP & INFR L,Sri Havisha Hospitality and Infrastructure Limited,421645088,1.39,INR,42.2
SVPGLOB.NS,SVP GLOBAL TEXTILES LTD,SVP Global Textiles Limited,417449984,3.3,INR,41.7
21STCENMGM.NS,21ST CENTURY MGMT SERVICE,Twentyfirst Century Management Services Limited,416850016,39.7,INR,41.7
CYBERMEDIA.NS,CYBER MEDIA (INDIA) LTD.,Cyber Media (India) Limited,416594400,20.0,INR,41.7
GOLDENTOBC.NS,GOLDEN TOBACCO LIMITED,Golden Tobacco Limited,415848416,23.52,INR,41.6
DHRUV.NS,DHRUV CONSULTANCY SER LTD,Dhruv Consultancy Services Limited,415367840,21.9,INR,41.5
AKASH.NS,AKASH INFRA-PROJECTS LTD,Akash Infra-Projects Limited,414818336,24.6,INR,41.5
BLUECOAST.NS,BLUE COAST HOTELS LIMITED,Blue Coast Hotels Limited,393787936,20.01,INR,39.4
ADL.NS,ARCHIDPLY DECOR LIMITED,Archidply Decor Limited,409119360,73.5,INR,40.9
HBSL.NS,HB STOCKHOLDINGS LIMITED,HB Stockholdings Limited,402849792,56.44,INR,40.3
